move,skill,turn,color,match,piece_that_take,piece_taken,check,player
Kc5,=,64,W,13,0,0,0,Hikaru Nakamura
Kb3,=,64,B,13,0,0,0,Magnus Carlsen
Kd4,=,65,W,13,0,0,0,Hikaru Nakamura
Kc2,=,65,B,13,0,0,0,Magnus Carlsen
Kxe3,=,66,W,13,K,p,0,Hikaru Nakamura
e4,=,1,W,14,0,0,0,Magnus Carlsen
g6,=,1,B,14,0,0,0,Hikaru Nakamura
Nc3,=,2,W,14,0,0,0,Magnus Carlsen
Bg7,=,2,B,14,0,0,0,Hikaru Nakamura
d4,=,3,W,14,0,0,0,Magnus Carlsen
d6,=,3,B,14,0,0,0,Hikaru Nakamura
Nf3,=,4,W,14,0,0,0,Magnus Carlsen
a6,=,4,B,14,0,0,0,Hikaru Nakamura
h3,=,5,W,14,0,0,0,Magnus Carlsen
Nf6,=,5,B,14,0,0,0,Hikaru Nakamura
Be3,=,6,W,14,0,0,0,Magnus Carlsen
O-O,=,6,B,14,0,0,0,Hikaru Nakamura
Bd3,=,7,W,14,0,0,0,Magnus Carlsen
Nc6,=,7,B,14,0,0,0,Hikaru Nakamura
O-O,=,8,W,14,0,0,0,Magnus Carlsen
e5,=,8,B,14,0,0,0,Hikaru Nakamura
dxe5,=,9,W,14,p,p,0,Magnus Carlsen
Nxe5,=,9,B,14,N,p,0,Hikaru Nakamura
Nxe5,=,10,W,14,N,N,0,Magnus Carlsen
dxe5,=,10,B,14,p,N,0,Hikaru Nakamura
Bc4,=,11,W,14,0,0,0,Magnus Carlsen
Re8,=,11,B,14,0,0,0,Hikaru Nakamura
Qxd8,=,12,W,14,Q,Q,0,Magnus Carlsen
Rxd8,=,12,B,14,R,Q,0,Hikaru Nakamura
Rfd1,=,13,W,14,0,0,0,Magnus Carlsen
Re8,=,13,B,14,0,0,0,Hikaru Nakamura
f3,=,14,W,14,0,0,0,Magnus Carlsen
Be6,=,14,B,14,0,0,0,Hikaru Nakamura
Bxe6,=,15,W,14,B,B,0,Magnus Carlsen
Rxe6,=,15,B,14,R,B,0,Hikaru Nakamura
Kf2,=,16,W,14,0,0,0,Magnus Carlsen
Bf8,=,16,B,14,0,0,0,Hikaru Nakamura
Na4,=,17,W,14,0,0,0,Magnus Carlsen
b5,=,17,B,14,0,0,0,Hikaru Nakamura
Nc5,=,18,W,14,0,0,0,Magnus Carlsen
Rc6,=,18,B,14,0,0,0,Hikaru Nakamura
b4,=,19,W,14,0,0,0,Magnus Carlsen
a5,=,19,B,14,0,0,0,Hikaru Nakamura
a3,=,20,W,14,0,0,0,Magnus Carlsen
axb4,=,20,B,14,p,p,0,Hikaru Nakamura
axb4,=,21,W,14,p,p,0,Magnus Carlsen
Rxa1,=,21,B,14,R,R,0,Hikaru Nakamura
Rxa1,=,22,W,14,R,R,0,Magnus Carlsen
Bxc5,#5c8bb0,22,B,14,B,N,0,Hikaru Nakamura
bxc5,=,23,W,14,p,B,0,Magnus Carlsen
Kg7,=,23,B,14,0,0,0,Hikaru Nakamura
Ra5,=,24,W,14,0,0,0,Magnus Carlsen
b4,#e6912c,24,B,14,0,0,0,Hikaru Nakamura
Rb5,#ee6b55,25,W,14,0,0,0,Magnus Carlsen
Nd7,=,25,B,14,0,0,0,Hikaru Nakamura
Ke2,=,26,W,14,0,0,0,Magnus Carlsen
Ra6,=,26,B,14,0,0,0,Hikaru Nakamura
Rxb4,#e6912c,27,W,14,R,p,0,Magnus Carlsen
Nf8,=,27,B,14,0,0,0,Hikaru Nakamura
Kd3,=,28,W,14,0,0,0,Magnus Carlsen
Ne6,=,28,B,14,0,0,0,Hikaru Nakamura
Kc4,=,29,W,14,0,0,0,Magnus Carlsen
Ra2,=,29,B,14,0,0,0,Hikaru Nakamura
Kd5,=,30,W,14,0,0,0,Magnus Carlsen
Rxc2,=,30,B,14,R,p,0,Hikaru Nakamura
Kxe5,=,31,W,14,K,p,0,Magnus Carlsen
Rxg2,=,31,B,14,R,p,0,Hikaru Nakamura
f4,=,32,W,14,0,0,0,Magnus Carlsen
Rg3,=,32,B,14,0,0,0,Hikaru Nakamura
Bf2,=,33,W,14,0,0,0,Magnus Carlsen
Rf3,=,33,B,14,0,0,0,Hikaru Nakamura
f5,=,34,W,14,0,0,0,Magnus Carlsen
gxf5,=,34,B,14,p,p,0,Hikaru Nakamura
exf5,=,35,W,14,p,p,0,Magnus Carlsen
Rxf2,=,35,B,14,R,B,0,Hikaru Nakamura
fxe6,=,36,W,14,p,N,0,Magnus Carlsen
Re2+,=,36,B,14,0,0,1,Hikaru Nakamura
Kd5,=,37,W,14,0,0,0,Magnus Carlsen
Rxe6,=,37,B,14,R,p,0,Hikaru Nakamura
c6,=,38,W,14,0,0,0,Magnus Carlsen
Rd6+,=,38,B,14,0,0,1,Hikaru Nakamura
Kc5,#5c8bb0,39,W,14,0,0,0,Magnus Carlsen
Re6,=,39,B,14,0,0,0,Hikaru Nakamura
Rd4,=,40,W,14,0,0,0,Magnus Carlsen
Re7,=,40,B,14,0,0,0,Hikaru Nakamura
Rd7,=,41,W,14,0,0,0,Magnus Carlsen
Kf6,=,41,B,14,0,0,0,Hikaru Nakamura
Kd5,#e6912c,42,W,14,0,0,0,Magnus Carlsen
h5,#ee6b55,42,B,14,0,0,0,Hikaru Nakamura
h4,#ee6b55,43,W,14,0,0,0,Magnus Carlsen
Re5+,#ee6b55,43,B,14,0,0,1,Hikaru Nakamura
Kd4,=,44,W,14,0,0,0,Magnus Carlsen
Re7,=,44,B,14,0,0,0,Hikaru Nakamura
Kd5,#e6912c,45,W,14,0,0,0,Magnus Carlsen
Re5+,#ee6b55,45,B,14,0,0,1,Hikaru Nakamura
Kd4,=,46,W,14,0,0,0,Magnus Carlsen
Re7,=,46,B,14,0,0,0,Hikaru Nakamura
Kd5,#e6912c,47,W,14,0,0,0,Magnus Carlsen
e4,=,1,W,15,0,0,0,Hikaru Nakamura
d5,=,1,B,15,0,0,0,Magnus Carlsen
Nc3,=,2,W,15,0,0,0,Hikaru Nakamura
dxe4,=,2,B,15,p,p,0,Magnus Carlsen
Nxe4,=,3,W,15,N,p,0,Hikaru Nakamura
Nf6,=,3,B,15,0,0,0,Magnus Carlsen
Ng3,=,4,W,15,0,0,0,Hikaru Nakamura
h5,=,4,B,15,0,0,0,Magnus Carlsen
Bc4,=,5,W,15,0,0,0,Hikaru Nakamura
h4,=,5,B,15,0,0,0,Magnus Carlsen
Nf1,=,6,W,15,0,0,0,Hikaru Nakamura
Nc6,=,6,B,15,0,0,0,Magnus Carlsen
Ne3,=,7,W,15,0,0,0,Hikaru Nakamura
h3,=,7,B,15,0,0,0,Magnus Carlsen
g3,#e6912c,8,W,15,0,0,0,Hikaru Nakamura
e5,#5c8bb0,8,B,15,0,0,0,Magnus Carlsen
d3,=,9,W,15,0,0,0,Hikaru Nakamura
Bc5,=,9,B,15,0,0,0,Magnus Carlsen
Ne2,=,10,W,15,0,0,0,Hikaru Nakamura
Bxe3,=,10,B,15,B,N,0,Magnus Carlsen
Bxe3,=,11,W,15,B,B,0,Hikaru Nakamura
Bg4,=,11,B,15,0,0,0,Magnus Carlsen
O-O,=,12,W,15,0,0,0,Hikaru Nakamura
Qd7,#e6912c,12,B,15,0,0,0,Magnus Carlsen
f3,=,13,W,15,0,0,0,Hikaru Nakamura
Be6,=,13,B,15,0,0,0,Magnus Carlsen
Bb3,=,14,W,15,0,0,0,Hikaru Nakamura
O-O-O,=,14,B,15,0,0,0,Magnus Carlsen
Bf2,=,15,W,15,0,0,0,Hikaru Nakamura
a6,=,15,B,15,0,0,0,Magnus Carlsen
Nc3,=,16,W,15,0,0,0,Hikaru Nakamura
Bxb3,=,16,B,15,B,B,0,Magnus Carlsen
axb3,=,17,W,15,p,B,0,Hikaru Nakamura
Rhe8,=,17,B,15,0,0,0,Magnus Carlsen
Ne4,=,18,W,15,0,0,0,Hikaru Nakamura
Nxe4,=,18,B,15,N,N,0,Magnus Carlsen
fxe4,=,19,W,15,p,N,0,Hikaru Nakamura
f5,#5c8bb0,19,B,15,0,0,0,Magnus Carlsen
exf5,#b33430,20,W,15,p,p,0,Hikaru Nakamura
Qd5,#5c8bb0,20,B,15,0,0,0,Magnus Carlsen
e4,=,1,W,16,0,0,0,Magnus Carlsen
g6,=,1,B,16,0,0,0,Hikaru Nakamura
d4,=,2,W,16,0,0,0,Magnus Carlsen
Bg7,=,2,B,16,0,0,0,Hikaru Nakamura
Nf3,=,3,W,16,0,0,0,Magnus Carlsen
d6,=,3,B,16,0,0,0,Hikaru Nakamura
Bd3,=,4,W,16,0,0,0,Magnus Carlsen
a6,=,4,B,16,0,0,0,Hikaru Nakamura
O-O,=,5,W,16,0,0,0,Magnus Carlsen
Nf6,=,5,B,16,0,0,0,Hikaru Nakamura
Re1,=,6,W,16,0,0,0,Magnus Carlsen
O-O,=,6,B,16,0,0,0,Hikaru Nakamura
h3,=,7,W,16,0,0,0,Magnus Carlsen
Nc6,=,7,B,16,0,0,0,Hikaru Nakamura
c3,=,8,W,16,0,0,0,Magnus Carlsen
e5,=,8,B,16,0,0,0,Hikaru Nakamura
Nbd2,=,9,W,16,0,0,0,Magnus Carlsen
b6,=,9,B,16,0,0,0,Hikaru Nakamura
Nf1,=,10,W,16,0,0,0,Magnus Carlsen
Bb7,=,10,B,16,0,0,0,Hikaru Nakamura
Ng3,=,11,W,16,0,0,0,Magnus Carlsen
Re8,=,11,B,16,0,0,0,Hikaru Nakamura
a3,=,12,W,16,0,0,0,Magnus Carlsen
h6,=,12,B,16,0,0,0,Hikaru Nakamura
d5,=,13,W,16,0,0,0,Magnus Carlsen
Nb8,=,13,B,16,0,0,0,Hikaru Nakamura
c4,=,14,W,16,0,0,0,Magnus Carlsen
a5,=,14,B,16,0,0,0,Hikaru Nakamura
Rb1,=,15,W,16,0,0,0,Magnus Carlsen
Nbd7,=,15,B,16,0,0,0,Hikaru Nakamura
b4,=,16,W,16,0,0,0,Magnus Carlsen
axb4,=,16,B,16,p,p,0,Hikaru Nakamura
axb4,=,17,W,16,p,p,0,Magnus Carlsen
c6,=,17,B,16,0,0,0,Hikaru Nakamura
Be3,=,18,W,16,0,0,0,Magnus Carlsen
Qc7,=,18,B,16,0,0,0,Hikaru Nakamura
Qd2,=,19,W,16,0,0,0,Magnus Carlsen
Kh7,=,19,B,16,0,0,0,Hikaru Nakamura
Rec1,=,20,W,16,0,0,0,Magnus Carlsen
c5,=,20,B,16,0,0,0,Hikaru Nakamura
bxc5,=,21,W,16,p,p,0,Magnus Carlsen
bxc5,=,21,B,16,p,p,0,Hikaru Nakamura
Bc2,=,22,W,16,0,0,0,Magnus Carlsen
Nb6,=,22,B,16,0,0,0,Hikaru Nakamura
Bd3,=,23,W,16,0,0,0,Magnus Carlsen
Nfd7,=,23,B,16,0,0,0,Hikaru Nakamura
h4,=,24,W,16,0,0,0,Magnus Carlsen
Ra4,=,24,B,16,0,0,0,Hikaru Nakamura
h5,=,25,W,16,0,0,0,Magnus Carlsen
Ba6,=,25,B,16,0,0,0,Hikaru Nakamura
Qe2,=,26,W,16,0,0,0,Magnus Carlsen
Rb4,#e6912c,26,B,16,0,0,0,Hikaru Nakamura
Ra1,#ee6b55,27,W,16,0,0,0,Magnus Carlsen
Ra4,#e6912c,27,B,16,0,0,0,Hikaru Nakamura
Rxa4,=,28,W,16,R,R,0,Magnus Carlsen
Nxa4,=,28,B,16,N,R,0,Hikaru Nakamura
Nh4,#e6912c,29,W,16,0,0,0,Magnus Carlsen
Nab6,#b33430,29,B,16,0,0,0,Hikaru Nakamura
hxg6+,=,30,W,16,p,p,1,Magnus Carlsen
fxg6,=,30,B,16,p,p,0,Hikaru Nakamura
Nxg6,#1baca6,31,W,16,N,p,0,Magnus Carlsen
Nf6,=,31,B,16,0,0,0,Hikaru Nakamura
Nh4,=,32,W,16,0,0,0,Magnus Carlsen
Bc8,=,32,B,16,0,0,0,Hikaru Nakamura
Nhf5,=,33,W,16,0,0,0,Magnus Carlsen
Rg8,=,33,B,16,0,0,0,Hikaru Nakamura
Qf3,=,34,W,16,0,0,0,Magnus Carlsen
Bf8,=,34,B,16,0,0,0,Hikaru Nakamura
Nxh6,=,35,W,16,N,p,0,Magnus Carlsen
Bxh6,=,35,B,16,B,N,0,Hikaru Nakamura
Bxh6,=,36,W,16,B,B,0,Magnus Carlsen
Rg6,=,36,B,16,0,0,0,Hikaru Nakamura
Bd2,=,37,W,16,0,0,0,Magnus Carlsen
Bg4,=,37,B,16,0,0,0,Hikaru Nakamura
Qe3,=,38,W,16,0,0,0,Magnus Carlsen
Qf7,=,38,B,16,0,0,0,Hikaru Nakamura
Nf5,=,39,W,16,0,0,0,Magnus Carlsen
Qf8,=,39,B,16,0,0,0,Hikaru Nakamura
Qg3,=,40,W,16,0,0,0,Magnus Carlsen
Bxf5,=,40,B,16,B,N,0,Hikaru Nakamura
Qh4+,=,41,W,16,0,0,1,Magnus Carlsen
Kg8,=,41,B,16,0,0,0,Hikaru Nakamura
exf5,=,42,W,16,p,B,0,Magnus Carlsen
Rg4,=,42,B,16,0,0,0,Hikaru Nakamura
Qh3,=,43,W,16,0,0,0,Magnus Carlsen
Nbd7,=,43,B,16,0,0,0,Hikaru Nakamura
Be2,=,44,W,16,0,0,0,Magnus Carlsen
Rd4,=,44,B,16,0,0,0,Hikaru Nakamura
Be3,=,45,W,16,0,0,0,Magnus Carlsen
Re4,=,45,B,16,0,0,0,Hikaru Nakamura
Bd3,=,46,W,16,0,0,0,Magnus Carlsen
Rxe3,=,46,B,16,R,B,0,Hikaru Nakamura
Qxe3,=,47,W,16,Q,R,0,Magnus Carlsen
Qg7,=,47,B,16,0,0,0,Hikaru Nakamura
Qg3,=,48,W,16,0,0,0,Magnus Carlsen
e4,=,48,B,16,0,0,0,Hikaru Nakamura
Qxg7+,=,49,W,16,Q,Q,1,Magnus Carlsen
Kxg7,=,49,B,16,K,Q,0,Hikaru Nakamura
Be2,=,50,W,16,0,0,0,Magnus Carlsen
Kh6,=,50,B,16,0,0,0,Hikaru Nakamura
g4,=,51,W,16,0,0,0,Magnus Carlsen
Kg5,=,51,B,16,0,0,0,Hikaru Nakamura
Rb1,=,52,W,16,0,0,0,Magnus Carlsen
Ne5,=,52,B,16,0,0,0,Hikaru Nakamura
Rb6,=,53,W,16,0,0,0,Magnus Carlsen
Nfxg4,=,53,B,16,N,p,0,Hikaru Nakamura
Bxg4,=,54,W,16,B,N,0,Magnus Carlsen
Nxg4,=,54,B,16,N,B,0,Hikaru Nakamura
Rxd6,=,55,W,16,R,p,0,Magnus Carlsen
Kxf5,=,55,B,16,K,p,0,Hikaru Nakamura
Rc6,=,56,W,16,0,0,0,Magnus Carlsen
Ke5,=,56,B,16,0,0,0,Hikaru Nakamura
Rxc5,=,57,W,16,R,p,0,Magnus Carlsen
Kd4,=,57,B,16,0,0,0,Hikaru Nakamura
d6,=,58,W,16,0,0,0,Magnus Carlsen
Kxc5,=,58,B,16,K,R,0,Hikaru Nakamura
d7,=,59,W,16,0,0,0,Magnus Carlsen
Ne5,=,59,B,16,0,0,0,Hikaru Nakamura
d8=Q,=,60,W,16,0,0,0,Magnus Carlsen
Kxc4,=,60,B,16,K,p,0,Hikaru Nakamura
Kg2,=,61,W,16,0,0,0,Magnus Carlsen
Nd3,=,61,B,16,0,0,0,Hikaru Nakamura
Qb6,=,62,W,16,0,0,0,Magnus Carlsen
Kd5,=,62,B,16,0,0,0,Hikaru Nakamura
Qe3,=,63,W,16,0,0,0,Magnus Carlsen
Ke5,=,63,B,16,0,0,0,Hikaru Nakamura
Kg3,=,64,W,16,0,0,0,Magnus Carlsen
Kd5,=,64,B,16,0,0,0,Hikaru Nakamura
f4,=,65,W,16,0,0,0,Magnus Carlsen
Nc5,=,65,B,16,0,0,0,Hikaru Nakamura
f5,=,66,W,16,0,0,0,Magnus Carlsen
Nd7,=,66,B,16,0,0,0,Hikaru Nakamura
Kf4,=,67,W,16,0,0,0,Magnus Carlsen
Nf6,=,67,B,16,0,0,0,Hikaru Nakamura
Qd2+,=,68,W,16,0,0,1,Magnus Carlsen
Kc4,=,68,B,16,0,0,0,Hikaru Nakamura
Ke5,=,69,W,16,0,0,0,Magnus Carlsen
e3,=,69,B,16,0,0,0,Hikaru Nakamura
Qc2+,=,70,W,16,0,0,1,Magnus Carlsen
Kb5,=,70,B,16,0,0,0,Hikaru Nakamura
Kxf6,=,71,W,16,K,N,0,Magnus Carlsen
Nf3,=,1,W,17,0,0,0,Hikaru Nakamura
Nf6,=,1,B,17,0,0,0,Magnus Carlsen
b3,=,2,W,17,0,0,0,Hikaru Nakamura
g6,=,2,B,17,0,0,0,Magnus Carlsen
Bb2,=,3,W,17,0,0,0,Hikaru Nakamura
Bg7,=,3,B,17,0,0,0,Magnus Carlsen
e3,=,4,W,17,0,0,0,Hikaru Nakamura
O-O,=,4,B,17,0,0,0,Magnus Carlsen
d4,=,5,W,17,0,0,0,Hikaru Nakamura
d6,=,5,B,17,0,0,0,Magnus Carlsen
Be2,=,6,W,17,0,0,0,Hikaru Nakamura
e5,=,6,B,17,0,0,0,Magnus Carlsen
O-O,=,7,W,17,0,0,0,Hikaru Nakamura
exd4,=,7,B,17,p,p,0,Magnus Carlsen
Nxd4,=,8,W,17,N,p,0,Hikaru Nakamura
Re8,=,8,B,17,0,0,0,Magnus Carlsen
c4,=,9,W,17,0,0,0,Hikaru Nakamura
Nc6,=,9,B,17,0,0,0,Magnus Carlsen
Nc3,=,10,W,17,0,0,0,Hikaru Nakamura
Nxd4,=,10,B,17,N,N,0,Magnus Carlsen
exd4,=,11,W,17,p,N,0,Hikaru Nakamura
Bf5,=,11,B,17,0,0,0,Magnus Carlsen
Bf3,=,12,W,17,0,0,0,Hikaru Nakamura
c6,=,12,B,17,0,0,0,Magnus Carlsen
Qd2,=,13,W,17,0,0,0,Hikaru Nakamura
d5,=,13,B,17,0,0,0,Magnus Carlsen
cxd5,=,14,W,17,p,p,0,Hikaru Nakamura
Nxd5,=,14,B,17,N,p,0,Magnus Carlsen
Nxd5,=,15,W,17,N,N,0,Hikaru Nakamura
cxd5,=,15,B,17,p,N,0,Magnus Carlsen
Rfe1,=,16,W,17,0,0,0,Hikaru Nakamura
Be4,=,16,B,17,0,0,0,Magnus Carlsen
Be2,=,17,W,17,0,0,0,Hikaru Nakamura
Qd7,=,17,B,17,0,0,0,Magnus Carlsen
f3,=,18,W,17,0,0,0,Hikaru Nakamura
Bf5,=,18,B,17,0,0,0,Magnus Carlsen
Bf1,=,19,W,17,0,0,0,Hikaru Nakamura
h5,=,19,B,17,0,0,0,Magnus Carlsen
Rac1,=,20,W,17,0,0,0,Hikaru Nakamura
a6,=,20,B,17,0,0,0,Magnus Carlsen
Rxe8+,=,21,W,17,R,R,1,Hikaru Nakamura
Rxe8,=,21,B,17,R,R,0,Magnus Carlsen
Re1,=,22,W,17,0,0,0,Hikaru Nakamura
Rc8,=,22,B,17,0,0,0,Magnus Carlsen
Rc1,=,23,W,17,0,0,0,Hikaru Nakamura
Rc6,=,23,B,17,0,0,0,Magnus Carlsen
Rxc6,=,24,W,17,R,R,0,Hikaru Nakamura
Qxc6,=,24,B,17,Q,R,0,Magnus Carlsen
Qc3,=,25,W,17,0,0,0,Hikaru Nakamura
Qe6,=,25,B,17,0,0,0,Magnus Carlsen
Qd2,=,26,W,17,0,0,0,Hikaru Nakamura
Bf6,=,26,B,17,0,0,0,Magnus Carlsen
Kf2,=,27,W,17,0,0,0,Hikaru Nakamura
Qe7,=,27,B,17,0,0,0,Magnus Carlsen
Qe3,=,28,W,17,0,0,0,Hikaru Nakamura
Qc7,=,28,B,17,0,0,0,Magnus Carlsen
g3,=,29,W,17,0,0,0,Hikaru Nakamura
Qc2+,=,29,B,17,0,0,1,Magnus Carlsen
Qe2,=,30,W,17,0,0,0,Hikaru Nakamura
Qb1,=,30,B,17,0,0,0,Magnus Carlsen
Bc3,=,31,W,17,0,0,0,Hikaru Nakamura
Bc2,=,31,B,17,0,0,0,Magnus Carlsen
b4,=,32,W,17,0,0,0,Hikaru Nakamura
Qxa2,=,32,B,17,Q,p,0,Magnus Carlsen
Qd2,=,33,W,17,0,0,0,Hikaru Nakamura
Qb3,=,33,B,17,0,0,0,Magnus Carlsen
Be2,=,34,W,17,0,0,0,Hikaru Nakamura
Kg7,=,34,B,17,0,0,0,Magnus Carlsen
h3,=,35,W,17,0,0,0,Hikaru Nakamura
Bf5,=,35,B,17,0,0,0,Magnus Carlsen
g4,=,36,W,17,0,0,0,Hikaru Nakamura
hxg4,=,36,B,17,p,p,0,Magnus Carlsen
hxg4,=,37,W,17,p,p,0,Hikaru Nakamura
Be6,=,37,B,17,0,0,0,Magnus Carlsen
Qe3,=,38,W,17,0,0,0,Hikaru Nakamura
Bh4+,=,38,B,17,0,0,1,Magnus Carlsen
Kg2,=,39,W,17,0,0,0,Hikaru Nakamura
Qc2,=,39,B,17,0,0,0,Magnus Carlsen
Bd2,=,40,W,17,0,0,0,Hikaru Nakamura
Kg8,=,40,B,17,0,0,0,Magnus Carlsen
Qc3,=,41,W,17,0,0,0,Hikaru Nakamura
Qxc3,=,41,B,17,Q,Q,0,Magnus Carlsen
Bxc3,=,42,W,17,B,Q,0,Hikaru Nakamura
Be7,=,42,B,17,0,0,0,Magnus Carlsen
b5,=,43,W,17,0,0,0,Hikaru Nakamura
Bc8,=,43,B,17,0,0,0,Magnus Carlsen
bxa6,=,44,W,17,p,p,0,Hikaru Nakamura
bxa6,=,44,B,17,p,p,0,Magnus Carlsen
Ba5,=,45,W,17,0,0,0,Hikaru Nakamura
Bf6,=,45,B,17,0,0,0,Magnus Carlsen
Bb6,=,46,W,17,0,0,0,Hikaru Nakamura
a5,=,46,B,17,0,0,0,Magnus Carlsen
Bb5,=,47,W,17,0,0,0,Hikaru Nakamura
Be6,=,47,B,17,0,0,0,Magnus Carlsen
Kf2,=,48,W,17,0,0,0,Hikaru Nakamura
Kg7,=,48,B,17,0,0,0,Magnus Carlsen
Ke3,=,49,W,17,0,0,0,Hikaru Nakamura
Bg5+,=,49,B,17,0,0,1,Magnus Carlsen
f4,=,50,W,17,0,0,0,Hikaru Nakamura
Be7,=,50,B,17,0,0,0,Magnus Carlsen
g5,=,51,W,17,0,0,0,Hikaru Nakamura
Bb4,=,51,B,17,0,0,0,Magnus Carlsen
Bc6,=,52,W,17,0,0,0,Hikaru Nakamura
Kf8,=,52,B,17,0,0,0,Magnus Carlsen
Bd8,=,53,W,17,0,0,0,Hikaru Nakamura
Bf5,=,53,B,17,0,0,0,Magnus Carlsen
Bxd5,=,54,W,17,B,p,0,Hikaru Nakamura
a4,=,54,B,17,0,0,0,Magnus Carlsen
Bb6,=,55,W,17,0,0,0,Hikaru Nakamura
a3,=,55,B,17,0,0,0,Magnus Carlsen
Ba2,=,56,W,17,0,0,0,Hikaru Nakamura
Ke7,=,56,B,17,0,0,0,Magnus Carlsen
d5,=,57,W,17,0,0,0,Hikaru Nakamura
Kd6,=,57,B,17,0,0,0,Magnus Carlsen
Kd4,=,58,W,17,0,0,0,Hikaru Nakamura
Bd7,=,58,B,17,0,0,0,Magnus Carlsen
Ba7,=,59,W,17,0,0,0,Hikaru Nakamura
Kc7,=,59,B,17,0,0,0,Magnus Carlsen
Bc5,=,60,W,17,0,0,0,Hikaru Nakamura
Bxc5+,=,60,B,17,B,B,1,Magnus Carlsen
Kxc5,=,61,W,17,K,B,0,Hikaru Nakamura
Bf5,=,61,B,17,0,0,0,Magnus Carlsen
d6+,=,62,W,17,0,0,1,Hikaru Nakamura
Kd7,=,62,B,17,0,0,0,Magnus Carlsen
Bxf7,=,63,W,17,B,p,0,Hikaru Nakamura
Be6,=,63,B,17,0,0,0,Magnus Carlsen
Bxe6+,=,64,W,17,B,B,1,Hikaru Nakamura
Kxe6,=,64,B,17,K,B,0,Magnus Carlsen
Kc6,=,65,W,17,0,0,0,Hikaru Nakamura
a2,=,65,B,17,0,0,0,Magnus Carlsen
d7,=,66,W,17,0,0,0,Hikaru Nakamura
a1=Q,=,66,B,17,0,0,0,Magnus Carlsen
d8=Q,=,67,W,17,0,0,0,Hikaru Nakamura
Qc3+,=,67,B,17,0,0,1,Magnus Carlsen
Kb7,=,68,W,17,0,0,0,Hikaru Nakamura
Qb4+,=,68,B,17,0,0,1,Magnus Carlsen
Kc8,=,69,W,17,0,0,0,Hikaru Nakamura
Qc5+,=,69,B,17,0,0,1,Magnus Carlsen
Kb7,=,70,W,17,0,0,0,Hikaru Nakamura
Qb5+,=,70,B,17,0,0,1,Magnus Carlsen
Kc8,=,71,W,17,0,0,0,Hikaru Nakamura
Qc6+,=,71,B,17,0,0,1,Magnus Carlsen
Kb8,=,72,W,17,0,0,0,Hikaru Nakamura
Qd6+,=,72,B,17,0,0,1,Magnus Carlsen
Kc8,=,73,W,17,0,0,0,Hikaru Nakamura
Qc6+,=,73,B,17,0,0,1,Magnus Carlsen
Kb8,=,74,W,17,0,0,0,Hikaru Nakamura
Qd6+,=,74,B,17,0,0,1,Magnus Carlsen
Kc8,=,75,W,17,0,0,0,Hikaru Nakamura
Qc6+,=,75,B,17,0,0,1,Magnus Carlsen
e4,=,1,W,18,0,0,0,Magnus Carlsen
g6,=,1,B,18,0,0,0,Hikaru Nakamura
Nc3,=,2,W,18,0,0,0,Magnus Carlsen
Bg7,=,2,B,18,0,0,0,Hikaru Nakamura
d4,=,3,W,18,0,0,0,Magnus Carlsen
d6,=,3,B,18,0,0,0,Hikaru Nakamura
Nf3,=,4,W,18,0,0,0,Magnus Carlsen
Nc6,=,4,B,18,0,0,0,Hikaru Nakamura
Be3,=,5,W,18,0,0,0,Magnus Carlsen
Nf6,=,5,B,18,0,0,0,Hikaru Nakamura
h3,=,6,W,18,0,0,0,Magnus Carlsen
e5,#e6912c,6,B,18,0,0,0,Hikaru Nakamura
dxe5,#5c8bb0,7,W,18,p,p,0,Magnus Carlsen
Nxe5,=,7,B,18,N,p,0,Hikaru Nakamura
Nxe5,=,8,W,18,N,N,0,Magnus Carlsen
dxe5,=,8,B,18,p,N,0,Hikaru Nakamura
Qxd8+,=,9,W,18,Q,Q,1,Magnus Carlsen
Kxd8,=,9,B,18,K,Q,0,Hikaru Nakamura
O-O-O+,=,10,W,18,0,0,1,Magnus Carlsen
Bd7,=,10,B,18,0,0,0,Hikaru Nakamura
Bc4,=,11,W,18,0,0,0,Magnus Carlsen
Ke8,=,11,B,18,0,0,0,Hikaru Nakamura
Nb5,#e6912c,12,W,18,0,0,0,Magnus Carlsen
Bxb5,#5c8bb0,12,B,18,B,N,0,Hikaru Nakamura
Bxb5+,=,13,W,18,B,B,1,Magnus Carlsen
c6,#5c8bb0,13,B,18,0,0,0,Hikaru Nakamura
Bd3,=,14,W,18,0,0,0,Magnus Carlsen
h5,=,14,B,18,0,0,0,Hikaru Nakamura
Kb1,=,15,W,18,0,0,0,Magnus Carlsen
Bh6,=,15,B,18,0,0,0,Hikaru Nakamura
Bc5,=,16,W,18,0,0,0,Magnus Carlsen
Bf8,=,16,B,18,0,0,0,Hikaru Nakamura
Be3,=,17,W,18,0,0,0,Magnus Carlsen
Bh6,=,17,B,18,0,0,0,Hikaru Nakamura
Bc5,=,18,W,18,0,0,0,Magnus Carlsen
Bf8,=,18,B,18,0,0,0,Hikaru Nakamura
Be3,=,19,W,18,0,0,0,Magnus Carlsen
Bh6,=,19,B,18,0,0,0,Hikaru Nakamura
e4,=,1,W,19,0,0,0,Hikaru Nakamura
c6,=,1,B,19,0,0,0,Magnus Carlsen
Nc3,=,2,W,19,0,0,0,Hikaru Nakamura
d5,=,2,B,19,0,0,0,Magnus Carlsen
Nf3,=,3,W,19,0,0,0,Hikaru Nakamura
